03/06/2018 analyzed on 07/10/18 frac.diff. = (measured-ideal)/ideal * 1e15
MJD	Al vs Yb frac.diff. from(2.1628871275166585754)	Sr vs Yb frac.diff. from(1.2075070393433381221)	Al/Sr vs Yb frac.diff. from(2.6117014317814574243)	
58183.60708734	NaN	NaN	NaN
58183.60709928	NaN	NaN	NaN
58183.60711122	NaN	NaN	NaN
58183.60712314	NaN	NaN	NaN
58183.60713510	NaN	NaN	NaN
58183.60714703	NaN	NaN	NaN
58183.60715897	NaN	NaN	NaN
58183.60717090	NaN	NaN	NaN
58183.60718285	NaN	NaN	NaN
58183.60719480	NaN	NaN	NaN
58183.60720673	NaN	NaN	NaN
58183.60721866	NaN	NaN	NaN
58183.60723061	NaN	NaN	NaN
58183.60724254	NaN	NaN	NaN
58183.60725447	NaN	NaN	NaN
58183.60726642	NaN	NaN	NaN
58183.60727836	NaN	NaN	NaN
58183.60729029	NaN	NaN	NaN
58183.60730223	NaN	NaN	NaN
58183.60731416	NaN	NaN	NaN
58183.60732611	NaN	NaN	NaN
58183.60733803	NaN	NaN	NaN
58183.60734998	NaN	NaN	NaN
58183.60736198	NaN	NaN	NaN
58183.60737391	NaN	NaN	NaN
58183.60738585	NaN	NaN	NaN
58183.60739778	NaN	NaN	NaN
58183.60740971	NaN	NaN	NaN
58183.60742166	NaN	NaN	NaN
58183.60743359	NaN	NaN	NaN
58183.60744553	NaN	NaN	NaN
58183.60745746	NaN	NaN	NaN
58183.60746940	NaN	NaN	NaN
58183.60748134	NaN	NaN	NaN
58183.60749327	NaN	NaN	NaN
58183.60750521	NaN	NaN	NaN
58183.60751713	NaN	NaN	NaN
58183.60752908	NaN	NaN	NaN
58183.60754102	NaN	NaN	NaN
58183.60755296	NaN	NaN	NaN
58183.60756489	NaN	NaN	NaN
58183.60757682	NaN	NaN	NaN
58183.60758878	NaN	NaN	NaN
58183.60760071	NaN	NaN	NaN
58183.60761264	NaN	NaN	NaN
58183.60762459	NaN	NaN	NaN
58183.60763652	NaN	NaN	NaN
58183.60764845	NaN	NaN	NaN
58183.60766039	NaN	NaN	NaN
58183.60767233	NaN	NaN	NaN
58183.60768428	NaN	NaN	NaN
58183.60769623	NaN	NaN	NaN
58183.60770816	NaN	NaN	NaN
58183.60772010	NaN	NaN	NaN
58183.60773203	NaN	NaN	NaN
58183.60774398	NaN	NaN	NaN
58183.60775591	NaN	NaN	NaN
58183.60776784	NaN	NaN	NaN
58183.60777979	NaN	NaN	NaN
58183.60779173	NaN	NaN	NaN
58183.60780366	NaN	NaN	NaN
58183.60781561	NaN	NaN	NaN
58183.60782754	NaN	NaN	NaN
58183.60783950	NaN	NaN	NaN
58183.60785143	NaN	NaN	NaN
58183.60786336	NaN	NaN	NaN
58183.60787532	NaN	NaN	NaN
58183.60788725	NaN	NaN	NaN
58183.60789919	NaN	NaN	NaN
58183.60791113	NaN	NaN	NaN
58183.60792305	NaN	NaN	NaN
58183.60793501	NaN	NaN	NaN
58183.60794695	NaN	NaN	NaN
58183.60795891	NaN	NaN	NaN
58183.60797084	NaN	NaN	NaN
58183.60798278	NaN	NaN	NaN
58183.60799472	NaN	NaN	NaN
58183.60800665	NaN	NaN	NaN
58183.60801858	NaN	NaN	NaN
58183.60803053	NaN	NaN	NaN
58183.60804246	NaN	NaN	NaN
58183.60805440	NaN	NaN	NaN
58183.60806634	NaN	NaN	NaN
58183.60807827	NaN	NaN	NaN
58183.60809020	NaN	NaN	NaN
58183.60810214	NaN	NaN	NaN
58183.60811408	NaN	NaN	NaN
58183.60812601	NaN	NaN	NaN
58183.60813796	NaN	NaN	NaN
58183.60814989	NaN	NaN	NaN
58183.60816185	NaN	NaN	NaN
58183.60817378	NaN	NaN	NaN
58183.60818571	NaN	NaN	NaN
58183.60819765	NaN	NaN	NaN
58183.60820959	NaN	NaN	NaN
58183.60822154	NaN	NaN	NaN
58183.60823347	NaN	NaN	NaN
58183.60824541	NaN	NaN	NaN
58183.60825735	NaN	NaN	NaN
58183.60826929	NaN	NaN	NaN
58183.60828125	NaN	NaN	NaN
58183.60829319	NaN	NaN	NaN
58183.60830514	NaN	NaN	NaN
58183.60831706	NaN	NaN	NaN
58183.60832899	NaN	NaN	NaN
58183.60834091	NaN	NaN	NaN
58183.60835283	NaN	NaN	NaN
58183.60836477	NaN	NaN	NaN
58183.60837671	NaN	NaN	NaN
58183.60838863	NaN	NaN	NaN
58183.60840057	NaN	NaN	NaN
58183.60841251	NaN	NaN	NaN
58183.60842444	NaN	NaN	NaN
58183.60843638	NaN	NaN	NaN
58183.60844831	NaN	NaN	NaN
58183.60846027	NaN	NaN	NaN
58183.60847220	NaN	NaN	NaN
58183.60848414	NaN	NaN	NaN
58183.60849606	NaN	NaN	NaN
58183.60850799	NaN	NaN	NaN
58183.60851994	NaN	NaN	NaN
58183.60853188	NaN	NaN	NaN
58183.60854382	NaN	NaN	NaN
58183.60855575	NaN	NaN	NaN
58183.60856768	NaN	NaN	NaN
58183.60857963	NaN	NaN	NaN
58183.60859156	NaN	NaN	NaN
58183.60860350	NaN	NaN	NaN
58183.60861544	NaN	NaN	NaN
58183.60862738	NaN	NaN	NaN
58183.60863930	NaN	NaN	NaN
58183.60865124	NaN	NaN	NaN
58183.60866317	NaN	NaN	NaN
58183.60867512	NaN	NaN	NaN
58183.60868705	NaN	NaN	NaN
58183.60869901	NaN	NaN	NaN
58183.60871094	NaN	NaN	NaN
58183.60872286	NaN	NaN	NaN
58183.60873480	NaN	NaN	NaN
58183.60874674	NaN	NaN	NaN
58183.60875868	NaN	NaN	NaN
58183.60877061	NaN	NaN	NaN
58183.60878254	NaN	NaN	NaN
58183.60879449	NaN	NaN	NaN
58183.60880641	NaN	NaN	NaN
58183.60881835	NaN	NaN	NaN
58183.60883031	NaN	NaN	NaN
58183.60884226	NaN	NaN	NaN
58183.60885419	NaN	NaN	NaN
58183.60886614	NaN	NaN	NaN
58183.60887808	NaN	NaN	NaN
58183.60889002	NaN	NaN	NaN
58183.60890196	NaN	NaN	NaN
58183.60891391	NaN	NaN	NaN
58183.60892584	NaN	NaN	NaN
58183.60893778	NaN	NaN	NaN
58183.60894972	NaN	NaN	NaN
58183.60896168	NaN	NaN	NaN
58183.60897362	NaN	NaN	NaN
58183.60898558	NaN	NaN	NaN
58183.60899751	NaN	NaN	NaN
58183.60900944	NaN	NaN	NaN
58183.60902139	NaN	NaN	NaN
58183.60903333	NaN	NaN	NaN
58183.60904528	NaN	NaN	NaN
58183.60905721	NaN	NaN	NaN
58183.60906915	NaN	NaN	NaN
58183.60908109	NaN	NaN	NaN
58183.60909302	NaN	NaN	NaN
58183.60910496	NaN	NaN	NaN
58183.60911690	NaN	NaN	NaN
58183.60912883	NaN	NaN	NaN
58183.60914076	NaN	NaN	NaN
58183.60915272	NaN	NaN	NaN
58183.60916465	NaN	NaN	NaN
58183.60917658	NaN	NaN	NaN
58183.60918853	NaN	NaN	NaN
58183.60920045	NaN	NaN	NaN
58183.60921238	NaN	NaN	NaN
58183.60922432	NaN	NaN	NaN
58183.60923626	NaN	NaN	NaN
58183.60924819	NaN	NaN	NaN
58183.60926013	NaN	NaN	NaN
58183.60927206	NaN	NaN	NaN
58183.60928400	NaN	NaN	NaN
58183.60929595	NaN	NaN	NaN
58183.60930788	NaN	NaN	NaN
58183.60931982	NaN	NaN	NaN
58183.60933176	NaN	NaN	NaN
58183.60934370	NaN	NaN	NaN
58183.60935563	NaN	NaN	NaN
58183.60936756	NaN	NaN	NaN
58183.60937949	NaN	NaN	NaN
58183.60939144	NaN	NaN	NaN
58183.60940338	NaN	NaN	NaN
58183.60941530	NaN	NaN	NaN
58183.60942724	NaN	NaN	NaN
58183.60943918	NaN	NaN	NaN
58183.60945112	NaN	NaN	NaN
58183.60946307	NaN	NaN	NaN
58183.60947500	NaN	NaN	NaN
58183.60948694	NaN	NaN	NaN
58183.60949887	NaN	NaN	NaN
58183.60951080	NaN	NaN	NaN
58183.60952274	NaN	NaN	NaN
58183.60953468	NaN	NaN	NaN
58183.60954662	NaN	NaN	NaN
58183.60955854	NaN	NaN	NaN
58183.60957048	NaN	NaN	NaN
58183.60958241	NaN	NaN	NaN
58183.60959434	NaN	NaN	NaN
58183.60960628	NaN	NaN	NaN
58183.60961821	NaN	NaN	NaN
58183.60963014	NaN	NaN	NaN
58183.60964209	NaN	NaN	NaN
58183.60965404	NaN	NaN	NaN
58183.60966597	NaN	NaN	NaN
58183.60967790	NaN	NaN	NaN
58183.60968984	NaN	NaN	NaN
58183.60970178	NaN	NaN	NaN
58183.60971372	NaN	NaN	NaN
58183.60972565	NaN	NaN	NaN
58183.60973759	NaN	NaN	NaN
58183.60974953	NaN	NaN	NaN
58183.60976145	NaN	NaN	NaN
58183.60977338	NaN	NaN	NaN
58183.60978531	NaN	NaN	NaN
58183.60979727	NaN	NaN	NaN
58183.60980920	NaN	NaN	NaN
58183.60982114	NaN	NaN	NaN
58183.60983308	NaN	NaN	NaN
58183.60984504	NaN	NaN	NaN
58183.60985697	NaN	NaN	NaN
58183.60986890	NaN	NaN	NaN
58183.60988085	NaN	NaN	NaN
58183.60989279	NaN	NaN	NaN
58183.60990474	NaN	NaN	NaN
58183.60991668	NaN	NaN	NaN
58183.60992862	NaN	NaN	NaN
58183.60994057	NaN	NaN	NaN
58183.60995249	NaN	NaN	NaN
58183.60996444	NaN	NaN	NaN
58183.60997639	NaN	NaN	NaN
58183.60998832	NaN	NaN	NaN
58183.61000026	NaN	NaN	NaN
58183.61001219	NaN	NaN	NaN
58183.61002412	NaN	NaN	NaN
58183.61003607	NaN	NaN	NaN
58183.61004800	NaN	NaN	NaN
58183.61005993	NaN	NaN	NaN
58183.61007188	NaN	NaN	NaN
58183.61008383	NaN	NaN	NaN
58183.61009579	NaN	NaN	NaN
58183.61010774	NaN	NaN	NaN
58183.61011969	NaN	NaN	NaN
58183.61013162	NaN	NaN	NaN
58183.61014355	NaN	NaN	NaN
58183.61015550	NaN	NaN	NaN
58183.61016744	NaN	NaN	NaN
58183.61017937	NaN	NaN	NaN
58183.61019130	NaN	NaN	NaN
58183.61020323	NaN	NaN	NaN
58183.61021518	NaN	NaN	NaN
58183.61022710	NaN	NaN	NaN
58183.61023903	NaN	NaN	NaN
58183.61025097	NaN	NaN	NaN
58183.61026293	NaN	NaN	NaN
58183.61027485	NaN	NaN	NaN
58183.61028678	NaN	NaN	NaN
58183.61029871	NaN	NaN	NaN
58183.61031065	NaN	NaN	NaN
58183.61032260	NaN	NaN	NaN
58183.61033452	NaN	NaN	NaN
58183.61034648	NaN	NaN	NaN
58183.61035841	NaN	NaN	NaN
58183.61037034	NaN	NaN	NaN
58183.61038230	NaN	NaN	NaN
58183.61039423	NaN	NaN	NaN
58183.61040618	NaN	NaN	NaN
58183.61041812	NaN	NaN	NaN
58183.61043006	NaN	NaN	NaN
58183.61044199	NaN	NaN	NaN
58183.61045394	NaN	NaN	NaN
58183.61046586	NaN	NaN	NaN
58183.61047779	NaN	NaN	NaN
58183.61048972	NaN	NaN	NaN
58183.61050165	NaN	NaN	NaN
58183.61051358	NaN	NaN	NaN
58183.61052552	NaN	NaN	NaN
58183.61053748	NaN	NaN	NaN
58183.61054940	NaN	NaN	NaN
58183.61056136	NaN	NaN	NaN
58183.61057330	NaN	NaN	NaN
58183.61058524	NaN	NaN	NaN
58183.61059718	NaN	NaN	NaN
58183.61060914	NaN	NaN	NaN
58183.61062107	NaN	NaN	NaN
58183.61063301	NaN	NaN	NaN
58183.61064495	NaN	NaN	NaN
58183.61065690	NaN	NaN	NaN
58183.61066884	NaN	NaN	NaN
58183.61068077	NaN	NaN	NaN
58183.61069271	NaN	NaN	NaN
58183.61070465	NaN	NaN	NaN
58183.61071659	NaN	NaN	NaN
58183.61072854	NaN	NaN	NaN
58183.61074048	NaN	NaN	NaN
58183.61075241	NaN	NaN	NaN
58183.61076435	NaN	NaN	NaN
58183.61077629	NaN	NaN	NaN
58183.61078826	NaN	NaN	NaN
58183.61080020	NaN	NaN	NaN
58183.61081216	NaN	NaN	NaN
58183.61082410	NaN	NaN	NaN
58183.61083602	NaN	NaN	NaN
58183.61084797	NaN	NaN	NaN
58183.61085990	NaN	NaN	NaN
58183.61087185	NaN	NaN	NaN
58183.61088378	NaN	NaN	NaN
58183.61089572	NaN	NaN	NaN
58183.61090766	NaN	NaN	NaN
58183.61091960	NaN	NaN	NaN
58183.61093155	NaN	NaN	NaN
58183.61094348	NaN	NaN	NaN
58183.61095541	NaN	NaN	NaN
58183.61096735	NaN	NaN	NaN
58183.61097928	NaN	NaN	NaN
58183.61099121	NaN	NaN	NaN
58183.61100317	NaN	NaN	NaN
58183.61101510	NaN	NaN	NaN
58183.61102705	NaN	NaN	NaN
58183.61103899	NaN	NaN	NaN
58183.61105095	NaN	NaN	NaN
58183.61106288	NaN	NaN	NaN
58183.61107481	NaN	NaN	NaN
58183.61108675	NaN	NaN	NaN
58183.61109870	NaN	NaN	NaN
58183.61111064	NaN	NaN	NaN
58183.61112257	NaN	NaN	NaN
58183.61113452	NaN	NaN	NaN
58183.61114648	NaN	NaN	NaN
58183.61115841	NaN	NaN	NaN
58183.61117036	NaN	NaN	NaN
58183.61118232	NaN	NaN	NaN
58183.61119425	NaN	NaN	NaN
58183.61120620	NaN	NaN	NaN
58183.61121814	NaN	NaN	NaN
58183.61123008	NaN	NaN	NaN
58183.61124201	NaN	NaN	NaN
58183.61125394	NaN	NaN	NaN
58183.61126589	NaN	NaN	NaN
58183.61127781	NaN	NaN	NaN
58183.61128976	NaN	NaN	NaN
58183.61130171	NaN	NaN	NaN
58183.61131365	NaN	NaN	NaN
58183.61132560	NaN	NaN	NaN
58183.61133754	NaN	NaN	NaN
58183.61134947	NaN	NaN	NaN
58183.61136141	NaN	NaN	NaN
58183.61137335	NaN	NaN	NaN
58183.61138531	NaN	NaN	NaN
58183.61139725	NaN	NaN	NaN
58183.61140918	NaN	NaN	NaN
58183.61142111	NaN	NaN	NaN
58183.61143304	NaN	NaN	NaN
58183.61144498	NaN	NaN	NaN
58183.61145690	NaN	NaN	NaN
58183.61146884	NaN	NaN	NaN
58183.61148077	NaN	NaN	NaN
58183.61149271	NaN	NaN	NaN
58183.61150464	NaN	NaN	NaN
58183.61151657	NaN	NaN	NaN
58183.61152851	NaN	NaN	NaN
58183.61154045	NaN	NaN	NaN
58183.61155239	NaN	NaN	NaN
58183.61156433	NaN	NaN	NaN
58183.61157627	NaN	NaN	NaN
58183.61158820	NaN	NaN	NaN
58183.61160015	NaN	NaN	NaN
58183.61161209	NaN	NaN	NaN
58183.61162402	NaN	NaN	NaN
58183.61163597	NaN	NaN	NaN
58183.61164792	NaN	NaN	NaN
58183.61165986	NaN	NaN	NaN
58183.61167179	NaN	NaN	NaN
58183.61168373	NaN	NaN	NaN
58183.61169567	NaN	NaN	NaN
58183.61170760	NaN	NaN	NaN
58183.61171953	NaN	NaN	NaN
58183.61173149	NaN	NaN	NaN
58183.61174342	NaN	NaN	NaN
58183.61175536	NaN	NaN	NaN
58183.61176729	NaN	NaN	NaN
58183.61177923	NaN	NaN	NaN
58183.61179117	NaN	NaN	NaN
58183.61180310	NaN	NaN	NaN
58183.61181504	NaN	NaN	NaN
58183.61182698	NaN	NaN	NaN
58183.61183891	NaN	NaN	NaN
58183.61185084	NaN	NaN	NaN
58183.61186278	NaN	NaN	NaN
58183.61187472	NaN	NaN	NaN
58183.61188665	NaN	NaN	NaN
58183.61189859	NaN	NaN	NaN
58183.61191052	NaN	NaN	NaN
58183.61192246	NaN	NaN	NaN
58183.61193440	NaN	NaN	NaN
58183.61194633	NaN	NaN	NaN
58183.61195827	NaN	NaN	NaN
58183.61197021	NaN	NaN	NaN
58183.61198214	NaN	NaN	NaN
58183.61199407	NaN	NaN	NaN
58183.61200602	NaN	NaN	NaN
58183.61201797	NaN	NaN	NaN
58183.61202993	NaN	NaN	NaN
58183.61204186	NaN	NaN	NaN
58183.61205382	NaN	NaN	NaN
58183.61206580	NaN	NaN	NaN
58183.61207773	NaN	NaN	NaN
58183.61208965	NaN	NaN	NaN
58183.61210159	NaN	NaN	NaN
58183.61211353	NaN	NaN	NaN
58183.61212546	NaN	NaN	NaN
58183.61213739	NaN	NaN	NaN
58183.61214933	NaN	NaN	NaN
58183.61216125	NaN	NaN	NaN
58183.61217320	NaN	NaN	NaN
58183.61218515	NaN	NaN	NaN
58183.61219709	NaN	NaN	NaN
58183.61220904	NaN	NaN	NaN
58183.61222099	NaN	NaN	NaN
58183.61223293	NaN	NaN	NaN
58183.61224486	NaN	NaN	NaN
58183.61225680	NaN	NaN	NaN
58183.61226875	NaN	NaN	NaN
58183.61228068	NaN	NaN	NaN
58183.61229263	NaN	NaN	NaN
58183.61230457	NaN	NaN	NaN
58183.61231652	NaN	NaN	NaN
58183.61232845	NaN	NaN	NaN
58183.61234039	NaN	NaN	NaN
58183.61235232	NaN	NaN	NaN
58183.61236426	NaN	NaN	NaN
58183.61237620	NaN	NaN	NaN
58183.61238813	NaN	NaN	NaN
58183.61240007	NaN	NaN	NaN
58183.61241200	NaN	NaN	NaN
58183.61242394	NaN	NaN	NaN
58183.61243588	NaN	NaN	NaN
58183.61244783	NaN	NaN	NaN
58183.61245978	NaN	NaN	NaN
58183.61247172	NaN	NaN	NaN
58183.61248366	NaN	NaN	NaN
58183.61249560	NaN	NaN	NaN
58183.61250753	NaN	NaN	NaN
58183.61251947	NaN	NaN	NaN
58183.61253141	NaN	NaN	NaN
58183.61254334	NaN	NaN	NaN
58183.61255528	NaN	NaN	NaN
58183.61256722	NaN	NaN	NaN
58183.61257917	NaN	NaN	NaN
58183.61259110	NaN	NaN	NaN
58183.61260305	NaN	NaN	NaN
58183.61261499	NaN	NaN	NaN
58183.61262692	NaN	NaN	NaN
58183.61263887	NaN	NaN	NaN
58183.61265080	NaN	NaN	NaN
58183.61266273	NaN	NaN	NaN
58183.61267467	NaN	NaN	NaN
58183.61268661	NaN	NaN	NaN
58183.61269855	NaN	NaN	NaN
58183.61271048	NaN	NaN	NaN
58183.61272243	NaN	NaN	NaN
58183.61273438	NaN	NaN	NaN
58183.61274633	NaN	NaN	NaN
58183.61275827	NaN	NaN	NaN
58183.61277021	NaN	NaN	NaN
58183.61278214	NaN	NaN	NaN
58183.61279408	NaN	NaN	NaN
58183.61280601	NaN	NaN	NaN
58183.61281793	NaN	NaN	NaN
58183.61282986	NaN	NaN	NaN
58183.61284179	NaN	NaN	NaN
58183.61285374	NaN	NaN	NaN
58183.61286567	NaN	NaN	NaN
58183.61287760	NaN	NaN	NaN
58183.61288955	NaN	NaN	NaN
58183.61290146	NaN	NaN	NaN
58183.61291340	NaN	NaN	NaN
58183.61292534	NaN	NaN	NaN
58183.61293727	NaN	NaN	NaN
58183.61294921	NaN	NaN	NaN
58183.61296116	NaN	NaN	NaN
58183.61297311	NaN	NaN	NaN
58183.61298506	NaN	NaN	NaN
58183.61299700	NaN	NaN	NaN
58183.61300896	NaN	NaN	NaN
58183.61302089	NaN	NaN	NaN
58183.61303284	NaN	NaN	NaN
58183.61304477	NaN	NaN	NaN
58183.61305671	NaN	NaN	NaN
58183.61306865	NaN	NaN	NaN
58183.61308058	NaN	NaN	NaN
58183.61309251	NaN	NaN	NaN
58183.61310447	NaN	NaN	NaN
58183.61311640	NaN	NaN	NaN
58183.61312833	NaN	NaN	NaN
58183.61314027	NaN	NaN	NaN
58183.61315221	NaN	NaN	NaN
58183.61316415	NaN	NaN	NaN
58183.61317608	NaN	NaN	NaN
58183.61318802	NaN	NaN	NaN
58183.61319995	NaN	NaN	NaN
58183.61321189	NaN	NaN	NaN
58183.61322384	NaN	NaN	NaN
58183.61323580	NaN	NaN	NaN
58183.61324773	NaN	NaN	NaN
58183.61325967	NaN	NaN	NaN
58183.61327161	NaN	NaN	NaN
58183.61328354	NaN	NaN	NaN
58183.61329547	NaN	NaN	NaN
58183.61330741	NaN	NaN	NaN
58183.61331935	NaN	NaN	NaN
58183.61333128	NaN	NaN	NaN
58183.61334330	NaN	NaN	NaN
58183.61335523	NaN	NaN	NaN
58183.61336717	NaN	NaN	NaN
58183.61337911	NaN	NaN	NaN
58183.61339107	NaN	NaN	NaN
58183.61340300	NaN	NaN	NaN
58183.61341493	NaN	NaN	NaN
58183.61342686	NaN	NaN	NaN
58183.61343882	NaN	NaN	NaN
58183.61345075	NaN	NaN	NaN
58183.61346270	NaN	NaN	NaN
58183.61347464	NaN	NaN	NaN
58183.61348658	NaN	NaN	NaN
58183.61349851	NaN	NaN	NaN
58183.61351044	NaN	NaN	NaN
58183.61352238	NaN	NaN	NaN
58183.61353432	NaN	NaN	NaN
58183.61354625	NaN	NaN	NaN
58183.61355820	NaN	NaN	NaN
58183.61357014	NaN	NaN	NaN
58183.61358207	NaN	NaN	NaN
58183.61359401	NaN	NaN	NaN
58183.61360594	NaN	NaN	NaN
58183.61361787	NaN	NaN	NaN
58183.61362981	NaN	NaN	NaN
58183.61364176	NaN	NaN	NaN
58183.61365370	NaN	NaN	NaN
58183.61366563	NaN	NaN	NaN
58183.61367756	NaN	NaN	NaN
58183.61368949	NaN	NaN	NaN
58183.61370144	NaN	NaN	NaN
58183.61371336	NaN	NaN	NaN
58183.61372531	NaN	NaN	NaN
58183.61373724	NaN	NaN	NaN
58183.61374917	NaN	NaN	NaN
58183.61376112	NaN	NaN	NaN
58183.61377305	NaN	NaN	NaN
58183.61378498	NaN	NaN	NaN
58183.61379692	NaN	NaN	NaN
58183.61380885	NaN	NaN	NaN
58183.61382079	NaN	NaN	NaN
58183.61383272	NaN	NaN	NaN
58183.61384467	NaN	NaN	NaN
58183.61385660	NaN	NaN	NaN
58183.61386853	NaN	NaN	NaN
58183.61388047	NaN	NaN	NaN
58183.61389240	NaN	NaN	NaN
58183.61390434	NaN	NaN	NaN
58183.61391628	NaN	NaN	NaN
58183.61392824	NaN	NaN	NaN
58183.61394017	NaN	NaN	NaN
58183.61395211	NaN	NaN	NaN
58183.61396404	NaN	NaN	NaN
58183.61397599	NaN	NaN	NaN
58183.61398793	NaN	NaN	NaN
58183.61399986	NaN	NaN	NaN
58183.61401179	NaN	NaN	NaN
58183.61402373	NaN	NaN	NaN
58183.61403568	NaN	NaN	NaN
58183.61404763	NaN	NaN	NaN
58183.61405956	NaN	NaN	NaN
58183.61407148	NaN	NaN	NaN
58183.61408342	NaN	NaN	NaN
58183.61409536	NaN	NaN	NaN
58183.61410732	NaN	NaN	NaN
58183.61411926	NaN	NaN	NaN
58183.61413121	NaN	NaN	NaN
58183.61414315	NaN	NaN	NaN
58183.61415511	NaN	NaN	NaN
58183.61416704	NaN	NaN	NaN
58183.61417897	NaN	NaN	NaN
58183.61419089	NaN	NaN	NaN
58183.61420285	NaN	NaN	NaN
58183.61421478	NaN	NaN	NaN
58183.61422672	NaN	NaN	NaN
58183.61423865	NaN	NaN	NaN
58183.61425059	NaN	NaN	NaN
58183.61426254	NaN	NaN	NaN
58183.61427448	NaN	NaN	NaN
58183.61428643	NaN	NaN	NaN
58183.61429836	NaN	NaN	NaN
58183.61431032	NaN	NaN	NaN
58183.61432224	NaN	NaN	NaN
58183.61433417	NaN	NaN	NaN
58183.61434610	NaN	NaN	NaN
58183.61435805	NaN	NaN	NaN
58183.61436997	NaN	NaN	NaN
58183.61438191	NaN	NaN	NaN
58183.61439385	NaN	NaN	NaN
58183.61440578	NaN	NaN	NaN
58183.61441771	NaN	NaN	NaN
58183.61442965	NaN	NaN	NaN
58183.61444159	NaN	NaN	NaN
58183.61445355	NaN	NaN	NaN
58183.61446547	NaN	NaN	NaN
58183.61447740	NaN	NaN	NaN
58183.61448934	NaN	NaN	NaN
58183.61450130	NaN	NaN	NaN
58183.61451323	NaN	NaN	NaN
58183.61452517	NaN	NaN	NaN
58183.61453711	NaN	NaN	NaN
58183.61454907	NaN	NaN	NaN
58183.61456100	NaN	NaN	NaN
58183.61457293	NaN	NaN	NaN
58183.61458487	NaN	NaN	NaN
58183.61459682	NaN	NaN	NaN
58183.61460876	NaN	NaN	NaN
58183.61462074	NaN	NaN	NaN
58183.61463268	NaN	NaN	NaN
58183.61464461	NaN	NaN	NaN
58183.61465656	NaN	NaN	NaN
58183.61466849	NaN	NaN	NaN
58183.61468043	NaN	NaN	NaN
58183.61469238	NaN	NaN	NaN
58183.61470432	NaN	NaN	NaN
58183.61471627	NaN	NaN	NaN
58183.61472822	NaN	NaN	NaN
58183.61474016	NaN	NaN	NaN
58183.61475209	NaN	NaN	NaN
58183.61476402	NaN	NaN	NaN
58183.61477596	NaN	NaN	NaN
58183.61478789	NaN	NaN	NaN
58183.61479982	NaN	NaN	NaN
58183.61481176	NaN	NaN	NaN
58183.61482368	NaN	NaN	NaN
58183.61483563	NaN	NaN	NaN
58183.61484757	NaN	NaN	NaN
58183.61485951	NaN	NaN	NaN
58183.61487143	NaN	NaN	NaN
58183.61488336	NaN	NaN	NaN
58183.61489530	NaN	NaN	NaN
58183.61490723	NaN	NaN	NaN
58183.61491918	NaN	NaN	NaN
58183.61493111	NaN	NaN	NaN
58183.61494304	NaN	NaN	NaN
58183.61495499	NaN	NaN	NaN
58183.61496692	NaN	NaN	NaN
58183.61497886	NaN	NaN	NaN
58183.61499079	NaN	NaN	NaN
58183.61500272	NaN	NaN	NaN
58183.61501467	NaN	NaN	NaN
58183.61502662	NaN	NaN	NaN
58183.61503856	NaN	NaN	NaN
58183.61505049	NaN	NaN	NaN
58183.61506243	NaN	NaN	NaN
58183.61507436	NaN	NaN	NaN
58183.61508631	NaN	NaN	NaN
58183.61509825	NaN	NaN	NaN
58183.61511018	NaN	NaN	NaN
58183.61512214	NaN	NaN	NaN
58183.61513407	NaN	NaN	NaN
58183.61514600	NaN	NaN	NaN
58183.61515795	NaN	NaN	NaN
58183.61516988	NaN	NaN	NaN
58183.61518184	NaN	NaN	NaN
58183.61519377	NaN	NaN	NaN
58183.61520570	NaN	NaN	NaN
58183.61521764	NaN	NaN	NaN
58183.61522958	NaN	NaN	NaN
58183.61524151	NaN	NaN	NaN
58183.61525346	NaN	NaN	NaN
58183.61526539	NaN	NaN	NaN
58183.61527732	NaN	NaN	NaN
58183.61528926	NaN	NaN	NaN
58183.61530120	NaN	NaN	NaN
58183.61531313	NaN	NaN	NaN
58183.61532507	NaN	NaN	NaN
58183.61533700	NaN	NaN	NaN
58183.61534893	NaN	NaN	NaN
58183.61536089	NaN	NaN	NaN
58183.61537282	NaN	NaN	NaN
58183.61538475	NaN	NaN	NaN
58183.61539669	NaN	NaN	NaN
58183.61540863	NaN	NaN	NaN
58183.61542056	NaN	NaN	NaN
58183.61543251	NaN	NaN	NaN
58183.61544446	NaN	NaN	NaN
58183.61545640	NaN	NaN	NaN
58183.61546833	NaN	NaN	NaN
58183.61548027	NaN	NaN	NaN
58183.61549222	NaN	NaN	NaN
58183.61550416	NaN	NaN	NaN
58183.61551610	NaN	NaN	NaN
58183.61552804	NaN	NaN	NaN
58183.61553999	NaN	NaN	NaN
58183.61555194	NaN	NaN	NaN
58183.61556388	NaN	NaN	NaN
58183.61557581	NaN	NaN	NaN
58183.61558774	NaN	NaN	NaN
58183.61559967	NaN	NaN	NaN
58183.61561163	NaN	NaN	NaN
58183.61562355	NaN	NaN	NaN
58183.61563551	NaN	NaN	NaN
58183.61564746	NaN	NaN	NaN
58183.61565938	NaN	NaN	NaN
58183.61567132	NaN	NaN	NaN
58183.61568326	NaN	NaN	NaN
58183.61569522	NaN	NaN	NaN
58183.61570718	NaN	NaN	NaN
58183.61571911	NaN	NaN	NaN
58183.61573105	NaN	NaN	NaN
58183.61574299	NaN	NaN	NaN
58183.61575493	NaN	NaN	NaN
58183.61576687	NaN	NaN	NaN
58183.61577880	NaN	NaN	NaN
