04/03/2018 analyzed on 07/10/18 frac.diff. = (measured-ideal)/ideal * 1e15
MJD	Al vs Yb frac.diff. from(2.1628871275166585754)	Sr vs Yb frac.diff. from(1.2075070393433381221)	Al/Sr vs Yb frac.diff. from(2.6117014317814574243)	
58211.55773069	NaN	NaN	NaN
58211.55774263	NaN	NaN	NaN
58211.55775458	NaN	NaN	NaN
58211.55776654	NaN	NaN	NaN
58211.55777863	NaN	NaN	NaN
58211.55779057	NaN	NaN	NaN
58211.55780254	NaN	NaN	NaN
58211.55781449	NaN	NaN	NaN
58211.55782654	NaN	NaN	NaN
58211.55783857	NaN	NaN	NaN
58211.55785068	NaN	NaN	NaN
58211.55786262	NaN	NaN	NaN
58211.55787458	NaN	NaN	NaN
58211.55788654	NaN	NaN	NaN
58211.55789849	NaN	NaN	NaN
58211.55791045	NaN	NaN	NaN
58211.55792241	NaN	NaN	NaN
58211.55793437	NaN	NaN	NaN
58211.55794631	NaN	NaN	NaN
58211.55795825	NaN	NaN	NaN
58211.55797019	NaN	NaN	NaN
58211.55798217	NaN	NaN	NaN
58211.55799413	NaN	NaN	NaN
58211.55800658	NaN	NaN	NaN
58211.55801855	NaN	NaN	NaN
58211.55803050	NaN	NaN	NaN
58211.55804245	NaN	NaN	NaN
58211.55805439	NaN	NaN	NaN
58211.55806634	NaN	NaN	NaN
58211.55807832	NaN	NaN	NaN
58211.55809025	NaN	NaN	NaN
58211.55810221	NaN	NaN	NaN
58211.55811416	NaN	NaN	NaN
58211.55812613	NaN	NaN	NaN
58211.55813809	NaN	NaN	NaN
58211.55815086	NaN	NaN	NaN
58211.55816279	NaN	NaN	NaN
58211.55817483	NaN	NaN	NaN
58211.55818678	NaN	NaN	NaN
58211.55819872	NaN	NaN	NaN
58211.55821070	NaN	NaN	NaN
58211.55822264	NaN	NaN	NaN
58211.55823460	NaN	NaN	NaN
58211.55824656	NaN	NaN	NaN
58211.55825851	NaN	NaN	NaN
58211.55827045	NaN	NaN	NaN
58211.55828242	NaN	NaN	NaN
58211.55829458	NaN	NaN	NaN
58211.55830652	NaN	NaN	NaN
58211.55831863	NaN	NaN	NaN
58211.55833058	NaN	NaN	NaN
58211.55834252	NaN	NaN	NaN
58211.55835448	NaN	NaN	NaN
58211.55836644	NaN	NaN	NaN
58211.55837843	NaN	NaN	NaN
58211.55839038	NaN	NaN	NaN
58211.55840233	NaN	NaN	NaN
58211.55841430	NaN	NaN	NaN
58211.55842626	NaN	NaN	NaN
58211.55843821	NaN	NaN	NaN
58211.55845017	NaN	NaN	NaN
58211.55846212	NaN	NaN	NaN
58211.55847406	NaN	NaN	NaN
58211.55848602	NaN	NaN	NaN
58211.55849797	NaN	NaN	NaN
58211.55851008	NaN	NaN	NaN
58211.55852203	NaN	NaN	NaN
58211.55853423	NaN	NaN	NaN
58211.55854619	NaN	NaN	NaN
58211.55855815	NaN	NaN	NaN
58211.55857011	NaN	NaN	NaN
58211.55858242	NaN	NaN	NaN
58211.55859437	NaN	NaN	NaN
58211.55860631	NaN	NaN	NaN
58211.55861876	NaN	NaN	NaN
58211.55863072	NaN	NaN	NaN
58211.55864266	NaN	NaN	NaN
58211.55865466	NaN	NaN	NaN
58211.55866670	NaN	NaN	NaN
58211.55867869	NaN	NaN	NaN
58211.55869065	NaN	NaN	NaN
58211.55870259	NaN	NaN	NaN
58211.55871545	NaN	NaN	NaN
58211.55872742	NaN	NaN	NaN
58211.55873938	NaN	NaN	NaN
58211.55875137	NaN	NaN	NaN
58211.55876332	NaN	NaN	NaN
58211.55877534	NaN	NaN	NaN
58211.55878729	NaN	NaN	NaN
58211.55879925	NaN	NaN	NaN
58211.55881159	NaN	NaN	NaN
58211.55882353	NaN	NaN	NaN
58211.55883582	NaN	NaN	NaN
58211.55884778	NaN	NaN	NaN
58211.55885974	NaN	NaN	NaN
58211.55887185	NaN	NaN	NaN
58211.55888381	NaN	NaN	NaN
58211.55889578	NaN	NaN	NaN
58211.55890773	NaN	NaN	NaN
58211.55891969	NaN	NaN	NaN
58211.55893163	NaN	NaN	NaN
58211.55894494	NaN	NaN	NaN
58211.55895691	NaN	NaN	NaN
58211.55896887	NaN	NaN	NaN
58211.55898195	NaN	NaN	NaN
58211.55899391	NaN	NaN	NaN
58211.55900588	NaN	NaN	NaN
58211.55901782	NaN	NaN	NaN
58211.55902978	NaN	NaN	NaN
58211.55904174	NaN	NaN	NaN
58211.55905368	NaN	NaN	NaN
58211.55906565	NaN	NaN	NaN
58211.55907760	NaN	NaN	NaN
58211.55908957	NaN	NaN	NaN
58211.55910154	NaN	NaN	NaN
58211.55911438	NaN	NaN	NaN
58211.55912634	NaN	NaN	NaN
58211.55913831	NaN	NaN	NaN
58211.55915026	NaN	NaN	NaN
58211.55916219	NaN	NaN	NaN
58211.55917414	NaN	NaN	NaN
58211.55918608	NaN	NaN	NaN
58211.55919803	NaN	NaN	NaN
58211.55920998	NaN	NaN	NaN
58211.55922194	NaN	NaN	NaN
58211.55923400	NaN	NaN	NaN
58211.55924596	NaN	NaN	NaN
58211.55925791	NaN	NaN	NaN
58211.55926985	NaN	NaN	NaN
58211.55928194	NaN	NaN	NaN
58211.55929389	NaN	NaN	NaN
58211.55930616	NaN	NaN	NaN
58211.55931811	NaN	NaN	NaN
58211.55933009	NaN	NaN	NaN
58211.55934204	NaN	NaN	NaN
58211.55935405	NaN	NaN	NaN
58211.55936599	NaN	NaN	NaN
58211.55937794	NaN	NaN	NaN
58211.55939004	NaN	NaN	NaN
58211.55940201	NaN	NaN	NaN
58211.55941405	NaN	NaN	NaN
58211.55942602	NaN	NaN	NaN
58211.55943797	NaN	NaN	NaN
58211.55945049	NaN	NaN	NaN
58211.55946244	NaN	NaN	NaN
58211.55947439	NaN	NaN	NaN
58211.55948637	NaN	NaN	NaN
58211.55949842	NaN	NaN	NaN
58211.55951044	NaN	NaN	NaN
58211.55952239	NaN	NaN	NaN
58211.55953441	NaN	NaN	NaN
58211.55954641	NaN	NaN	NaN
58211.55955839	NaN	NaN	NaN
58211.55957033	NaN	NaN	NaN
58211.55958228	NaN	NaN	NaN
58211.55959422	NaN	NaN	NaN
58211.55960710	NaN	NaN	NaN
58211.55961905	NaN	NaN	NaN
58211.55963100	NaN	NaN	NaN
58211.55964296	NaN	NaN	NaN
58211.55965492	NaN	NaN	NaN
58211.55966757	NaN	NaN	NaN
58211.55967953	NaN	NaN	NaN
58211.55969147	NaN	NaN	NaN
58211.55970344	NaN	NaN	NaN
58211.55971540	NaN	NaN	NaN
58211.55972759	NaN	NaN	NaN
58211.55973954	NaN	NaN	NaN
58211.55975149	NaN	NaN	NaN
58211.55976344	NaN	NaN	NaN
58211.55977538	NaN	NaN	NaN
58211.55978735	NaN	NaN	NaN
58211.55979931	NaN	NaN	NaN
58211.55981134	NaN	NaN	NaN
58211.55982328	NaN	NaN	NaN
58211.55983526	NaN	NaN	NaN
58211.55984721	NaN	NaN	NaN
58211.55985915	NaN	NaN	NaN
58211.55987113	NaN	NaN	NaN
58211.55988307	NaN	NaN	NaN
58211.55989503	NaN	NaN	NaN
58211.55990698	NaN	NaN	NaN
58211.55991893	NaN	NaN	NaN
58211.55993095	NaN	NaN	NaN
58211.55994290	NaN	NaN	NaN
58211.55995485	NaN	NaN	NaN
58211.55996680	NaN	NaN	NaN
58211.55997874	NaN	NaN	NaN
58211.55999069	NaN	NaN	NaN
58211.56000266	NaN	NaN	NaN
58211.56001463	NaN	NaN	NaN
58211.56002659	NaN	NaN	NaN
58211.56003861	NaN	NaN	NaN
58211.56005057	NaN	NaN	NaN
58211.56006251	NaN	NaN	NaN
58211.56007448	NaN	NaN	NaN
58211.56008649	NaN	NaN	NaN
58211.56009844	NaN	NaN	NaN
58211.56011039	NaN	NaN	NaN
58211.56012233	NaN	NaN	NaN
58211.56013437	NaN	NaN	NaN
58211.56014634	NaN	NaN	NaN
58211.56015829	NaN	NaN	NaN
58211.56017022	NaN	NaN	NaN
58211.56018218	NaN	NaN	NaN
58211.56019427	NaN	NaN	NaN
58211.56020622	NaN	NaN	NaN
58211.56021817	NaN	NaN	NaN
58211.56023011	NaN	NaN	NaN
58211.56024208	NaN	NaN	NaN
58211.56025407	NaN	NaN	NaN
58211.56026602	NaN	NaN	NaN
58211.56027834	NaN	NaN	NaN
58211.56029029	NaN	NaN	NaN
58211.56030225	NaN	NaN	NaN
58211.56031421	NaN	NaN	NaN
58211.56032622	NaN	NaN	NaN
58211.56033821	NaN	NaN	NaN
58211.56035017	NaN	NaN	NaN
58211.56036212	NaN	NaN	NaN
58211.56037409	NaN	NaN	NaN
58211.56038603	NaN	NaN	NaN
58211.56039798	NaN	NaN	NaN
58211.56040993	NaN	NaN	NaN
58211.56042189	NaN	NaN	NaN
58211.56043386	NaN	NaN	NaN
58211.56044583	NaN	NaN	NaN
58211.56045778	NaN	NaN	NaN
58211.56046972	NaN	NaN	NaN
58211.56048166	NaN	NaN	NaN
58211.56049362	NaN	NaN	NaN
58211.56050557	NaN	NaN	NaN
58211.56051754	NaN	NaN	NaN
58211.56052950	NaN	NaN	NaN
58211.56054145	NaN	NaN	NaN
58211.56055488	NaN	NaN	NaN
58211.56056682	NaN	NaN	NaN
58211.56057876	NaN	NaN	NaN
58211.56059072	NaN	NaN	NaN
58211.56060267	NaN	NaN	NaN
58211.56061465	NaN	NaN	NaN
58211.56062662	NaN	NaN	NaN
58211.56063865	NaN	NaN	NaN
58211.56065062	NaN	NaN	NaN
58211.56066256	NaN	NaN	NaN
58211.56067452	NaN	NaN	NaN
58211.56068650	NaN	NaN	NaN
58211.56069846	NaN	NaN	NaN
58211.56071041	NaN	NaN	NaN
58211.56072236	NaN	NaN	NaN
58211.56073437	NaN	NaN	NaN
58211.56074632	NaN	NaN	NaN
58211.56075830	NaN	NaN	NaN
58211.56077027	NaN	NaN	NaN
58211.56078221	NaN	NaN	NaN
58211.56079416	NaN	NaN	NaN
58211.56080622	NaN	NaN	NaN
58211.56081817	NaN	NaN	NaN
58211.56083011	NaN	NaN	NaN
58211.56084220	NaN	NaN	NaN
58211.56085417	NaN	NaN	NaN
58211.56086613	NaN	NaN	NaN
58211.56087809	NaN	NaN	NaN
58211.56089003	NaN	NaN	NaN
58211.56090199	NaN	NaN	NaN
58211.56091403	NaN	NaN	NaN
58211.56092598	NaN	NaN	NaN
58211.56093792	NaN	NaN	NaN
58211.56094987	NaN	NaN	NaN
58211.56096183	NaN	NaN	NaN
58211.56097378	NaN	NaN	NaN
58211.56098576	NaN	NaN	NaN
58211.56099772	NaN	NaN	NaN
58211.56100986	NaN	NaN	NaN
58211.56102180	NaN	NaN	NaN
58211.56103374	NaN	NaN	NaN
58211.56104571	NaN	NaN	NaN
58211.56105765	NaN	NaN	NaN
58211.56106960	NaN	NaN	NaN
58211.56108156	NaN	NaN	NaN
58211.56109351	NaN	NaN	NaN
58211.56110547	NaN	NaN	NaN
58211.56111744	NaN	NaN	NaN
58211.56112954	NaN	NaN	NaN
58211.56114161	NaN	NaN	NaN
58211.56115364	NaN	NaN	NaN
58211.56116560	NaN	NaN	NaN
58211.56117783	NaN	NaN	NaN
58211.56118983	NaN	NaN	NaN
58211.56120179	NaN	NaN	NaN
58211.56121376	NaN	NaN	NaN
58211.56122571	NaN	NaN	NaN
58211.56123778	NaN	NaN	NaN
58211.56124973	NaN	NaN	NaN
58211.56126168	NaN	NaN	NaN
58211.56127365	NaN	NaN	NaN
58211.56128560	NaN	NaN	NaN
58211.56129758	NaN	NaN	NaN
58211.56130953	NaN	NaN	NaN
58211.56132147	NaN	NaN	NaN
58211.56133344	NaN	NaN	NaN
58211.56134540	NaN	NaN	NaN
58211.56135947	NaN	NaN	NaN
58211.56137144	NaN	NaN	NaN
58211.56138344	NaN	NaN	NaN
58211.56139610	NaN	NaN	NaN
58211.56140806	NaN	NaN	NaN
58211.56142007	NaN	NaN	NaN
58211.56143204	NaN	NaN	NaN
58211.56144401	NaN	NaN	NaN
58211.56145599	NaN	NaN	NaN
58211.56146794	NaN	NaN	NaN
58211.56147988	NaN	NaN	NaN
58211.56149184	NaN	NaN	NaN
58211.56150380	NaN	NaN	NaN
58211.56151573	NaN	NaN	NaN
58211.56152770	NaN	NaN	NaN
58211.56153966	NaN	NaN	NaN
58211.56155161	NaN	NaN	NaN
58211.56156358	NaN	NaN	NaN
58211.56157554	NaN	NaN	NaN
58211.56159005	NaN	NaN	NaN
58211.56160200	NaN	NaN	NaN
58211.56161407	NaN	NaN	NaN
58211.56162602	NaN	NaN	NaN
58211.56163803	NaN	NaN	NaN
58211.56165000	NaN	NaN	NaN
58211.56166204	NaN	NaN	NaN
58211.56167399	NaN	NaN	NaN
58211.56168593	NaN	NaN	NaN
58211.56169787	NaN	NaN	NaN
58211.56170982	NaN	NaN	NaN
58211.56172177	NaN	NaN	NaN
58211.56173372	NaN	NaN	NaN
58211.56174567	NaN	NaN	NaN
58211.56175762	NaN	NaN	NaN
58211.56176959	NaN	NaN	NaN
58211.56178153	NaN	NaN	NaN
58211.56179347	NaN	NaN	NaN
58211.56180557	NaN	NaN	NaN
58211.56181751	NaN	NaN	NaN
58211.56182978	NaN	NaN	NaN
58211.56184173	NaN	NaN	NaN
58211.56185368	NaN	NaN	NaN
58211.56186563	NaN	NaN	NaN
58211.56187759	NaN	NaN	NaN
58211.56188970	NaN	NaN	NaN
58211.56190164	NaN	NaN	NaN
58211.56191359	NaN	NaN	NaN
58211.56192566	NaN	NaN	NaN
58211.56193774	NaN	NaN	NaN
58211.56194975	NaN	NaN	NaN
58211.56196169	NaN	NaN	NaN
58211.56197365	NaN	NaN	NaN
58211.56198560	NaN	NaN	NaN
58211.56199761	NaN	NaN	NaN
58211.56200958	NaN	NaN	NaN
58211.56202156	NaN	NaN	NaN
58211.56203350	NaN	NaN	NaN
58211.56204551	NaN	NaN	NaN
58211.56205747	NaN	NaN	NaN
58211.56206944	NaN	NaN	NaN
58211.56208143	NaN	NaN	NaN
58211.56209338	NaN	NaN	NaN
58211.56210541	NaN	NaN	NaN
58211.56211736	NaN	NaN	NaN
58211.56212931	NaN	NaN	NaN
58211.56214127	NaN	NaN	NaN
58211.56215322	NaN	NaN	NaN
58211.56216524	NaN	NaN	NaN
58211.56217719	NaN	NaN	NaN
58211.56218915	NaN	NaN	NaN
58211.56220125	NaN	NaN	NaN
58211.56221320	NaN	NaN	NaN
58211.56222517	NaN	NaN	NaN
58211.56223712	NaN	NaN	NaN
58211.56224906	NaN	NaN	NaN
58211.56226108	NaN	NaN	NaN
58211.56227303	NaN	NaN	NaN
58211.56228499	NaN	NaN	NaN
58211.56229693	NaN	NaN	NaN
58211.56230888	NaN	NaN	NaN
58211.56232083	NaN	NaN	NaN
58211.56233278	NaN	NaN	NaN
58211.56234487	NaN	NaN	NaN
58211.56235682	NaN	NaN	NaN
58211.56236944	NaN	NaN	NaN
58211.56238140	NaN	NaN	NaN
58211.56239366	NaN	NaN	NaN
58211.56240562	NaN	NaN	NaN
58211.56241762	NaN	NaN	NaN
58211.56242955	NaN	NaN	NaN
58211.56244149	NaN	NaN	NaN
58211.56245344	NaN	NaN	NaN
58211.56246538	NaN	NaN	NaN
58211.56247735	NaN	NaN	NaN
58211.56248931	NaN	NaN	NaN
58211.56250127	NaN	NaN	NaN
58211.56251322	NaN	NaN	NaN
58211.56252516	NaN	NaN	NaN
58211.56253711	NaN	NaN	NaN
58211.56254906	NaN	NaN	NaN
58211.56256100	NaN	NaN	NaN
58211.56257300	NaN	NaN	NaN
58211.56258497	NaN	NaN	NaN
58211.56259692	NaN	NaN	NaN
58211.56260887	NaN	NaN	NaN
58211.56262084	NaN	NaN	NaN
58211.56263278	NaN	NaN	NaN
58211.56264472	NaN	NaN	NaN
58211.56265667	NaN	NaN	NaN
58211.56266863	NaN	NaN	NaN
58211.56268060	NaN	NaN	NaN
58211.56269388	NaN	NaN	NaN
58211.56270586	NaN	NaN	NaN
58211.56271782	NaN	NaN	NaN
58211.56272979	NaN	NaN	NaN
58211.56274233	NaN	NaN	NaN
58211.56275428	NaN	NaN	NaN
58211.56276623	NaN	NaN	NaN
58211.56277821	NaN	NaN	NaN
58211.56279018	NaN	NaN	NaN
58211.56280214	NaN	NaN	NaN
58211.56281423	NaN	NaN	NaN
58211.56282618	NaN	NaN	NaN
58211.56283814	NaN	NaN	NaN
58211.56285010	NaN	NaN	NaN
58211.56286206	NaN	NaN	NaN
58211.56287402	NaN	NaN	NaN
58211.56288597	NaN	NaN	NaN
58211.56289866	NaN	NaN	NaN
58211.56291060	NaN	NaN	NaN
58211.56292257	NaN	NaN	NaN
58211.56293453	NaN	NaN	NaN
58211.56294650	NaN	NaN	NaN
58211.56295849	NaN	NaN	NaN
58211.56297044	NaN	NaN	NaN
58211.56298238	NaN	NaN	NaN
58211.56299434	NaN	NaN	NaN
58211.56300629	NaN	NaN	NaN
58211.56301837	NaN	NaN	NaN
58211.56303031	NaN	NaN	NaN
58211.56304228	NaN	NaN	NaN
58211.56305424	NaN	NaN	NaN
58211.56306620	NaN	NaN	NaN
58211.56307815	NaN	NaN	NaN
58211.56309010	NaN	NaN	NaN
58211.56310208	NaN	NaN	NaN
58211.56311403	NaN	NaN	NaN
58211.56312598	NaN	NaN	NaN
58211.56313793	NaN	NaN	NaN
58211.56314987	NaN	NaN	NaN
58211.56316182	NaN	NaN	NaN
58211.56317378	NaN	NaN	NaN
58211.56318574	NaN	NaN	NaN
58211.56319768	NaN	NaN	NaN
58211.56320984	NaN	NaN	NaN
58211.56322180	NaN	NaN	NaN
58211.56323375	NaN	NaN	NaN
58211.56324570	NaN	NaN	NaN
58211.56325764	NaN	NaN	NaN
58211.56326963	NaN	NaN	NaN
58211.56328159	NaN	NaN	NaN
58211.56329354	NaN	NaN	NaN
58211.56330552	NaN	NaN	NaN
58211.56331745	NaN	NaN	NaN
58211.56332939	NaN	NaN	NaN
58211.56334132	NaN	NaN	NaN
58211.56335326	NaN	NaN	NaN
58211.56336523	NaN	NaN	NaN
58211.56337717	NaN	NaN	NaN
58211.56338912	NaN	NaN	NaN
58211.56340107	NaN	NaN	NaN
58211.56341301	NaN	NaN	NaN
58211.56342498	NaN	NaN	NaN
58211.56343694	NaN	NaN	NaN
58211.56344889	NaN	NaN	NaN
58211.56346103	NaN	NaN	NaN
58211.56347297	NaN	NaN	NaN
58211.56348501	NaN	NaN	NaN
58211.56349697	NaN	NaN	NaN
58211.56350893	NaN	NaN	NaN
58211.56352090	NaN	NaN	NaN
58211.56353285	NaN	NaN	NaN
58211.56354503	NaN	NaN	NaN
58211.56355700	NaN	NaN	NaN
58211.56356896	NaN	NaN	NaN
58211.56358114	NaN	NaN	NaN
58211.56359310	NaN	NaN	NaN
58211.56360505	NaN	NaN	NaN
58211.56361700	NaN	NaN	NaN
58211.56362895	NaN	NaN	NaN
58211.56364092	NaN	NaN	NaN
58211.56365288	NaN	NaN	NaN
58211.56366485	NaN	NaN	NaN
58211.56367682	NaN	NaN	NaN
58211.56368876	NaN	NaN	NaN
58211.56370071	NaN	NaN	NaN
58211.56371267	NaN	NaN	NaN
58211.56372513	NaN	NaN	NaN
58211.56373708	NaN	NaN	NaN
58211.56374904	NaN	NaN	NaN
58211.56376101	NaN	NaN	NaN
58211.56377296	NaN	NaN	NaN
58211.56378546	NaN	NaN	NaN
58211.56379742	NaN	NaN	NaN
58211.56380938	NaN	NaN	NaN
58211.56382133	NaN	NaN	NaN
58211.56383325	NaN	NaN	NaN
58211.56384520	NaN	NaN	NaN
58211.56385715	NaN	NaN	NaN
58211.56386909	NaN	NaN	NaN
58211.56388105	NaN	NaN	NaN
58211.56389306	NaN	NaN	NaN
58211.56390846	NaN	NaN	NaN
58211.56392041	NaN	NaN	NaN
58211.56393236	NaN	NaN	NaN
58211.56394430	NaN	NaN	NaN
58211.56395625	NaN	NaN	NaN
58211.56396821	NaN	NaN	NaN
58211.56398015	NaN	NaN	NaN
58211.56399223	NaN	NaN	NaN
58211.56400418	NaN	NaN	NaN
58211.56401613	NaN	NaN	NaN
58211.56402807	NaN	NaN	NaN
58211.56404012	NaN	NaN	NaN
58211.56405207	NaN	NaN	NaN
58211.56406402	NaN	NaN	NaN
58211.56407597	NaN	NaN	NaN
58211.56408791	NaN	NaN	NaN
58211.56409994	NaN	NaN	NaN
58211.56411190	NaN	NaN	NaN
58211.56412385	NaN	NaN	NaN
58211.56413581	NaN	NaN	NaN
58211.56414784	NaN	NaN	NaN
58211.56416049	NaN	NaN	NaN
58211.56417244	NaN	NaN	NaN
58211.56418439	NaN	NaN	NaN
58211.56419635	NaN	NaN	NaN
58211.56420830	NaN	NaN	NaN
58211.56422024	NaN	NaN	NaN
58211.56423219	NaN	NaN	NaN
58211.56424414	NaN	NaN	NaN
58211.56425607	NaN	NaN	NaN
58211.56426804	NaN	NaN	NaN
58211.56427998	NaN	NaN	NaN
58211.56429194	NaN	NaN	NaN
58211.56430389	NaN	NaN	NaN
58211.56431732	NaN	NaN	NaN
58211.56432927	NaN	NaN	NaN
58211.56434122	NaN	NaN	NaN
58211.56435318	NaN	NaN	NaN
58211.56436537	NaN	NaN	NaN
58211.56437735	NaN	NaN	NaN
58211.56438932	NaN	NaN	NaN
58211.56440126	NaN	NaN	NaN
58211.56441329	NaN	NaN	NaN
58211.56442525	NaN	NaN	NaN
58211.56443720	NaN	NaN	NaN
58211.56444916	NaN	NaN	NaN
58211.56446112	NaN	NaN	NaN
58211.56447307	NaN	NaN	NaN
58211.56448503	NaN	NaN	NaN
58211.56449702	NaN	NaN	NaN
58211.56450899	NaN	NaN	NaN
58211.56452094	NaN	NaN	NaN
58211.56453290	NaN	NaN	NaN
58211.56454487	NaN	NaN	NaN
58211.56455694	NaN	NaN	NaN
58211.56456890	NaN	NaN	NaN
58211.56458087	NaN	NaN	NaN
58211.56459281	NaN	NaN	NaN
58211.56460478	NaN	NaN	NaN
58211.56461673	NaN	NaN	NaN
58211.56462869	NaN	NaN	NaN
58211.56464065	NaN	NaN	NaN
58211.56465261	NaN	NaN	NaN
58211.56466456	NaN	NaN	NaN
58211.56467651	NaN	NaN	NaN
58211.56468846	NaN	NaN	NaN
58211.56470040	NaN	NaN	NaN
58211.56471236	NaN	NaN	NaN
58211.56472432	NaN	NaN	NaN
58211.56473868	NaN	NaN	NaN
58211.56475064	NaN	NaN	NaN
58211.56476260	NaN	NaN	NaN
58211.56477455	NaN	NaN	NaN
58211.56478648	NaN	NaN	NaN
58211.56479841	NaN	NaN	NaN
58211.56481036	NaN	NaN	NaN
58211.56482376	NaN	NaN	NaN
58211.56483571	NaN	NaN	NaN
58211.56484768	NaN	NaN	NaN
58211.56485964	NaN	NaN	NaN
58211.56487160	NaN	NaN	NaN
58211.56488356	NaN	NaN	NaN
58211.56489554	NaN	NaN	NaN
58211.56490748	NaN	NaN	NaN
58211.56491942	NaN	NaN	NaN
58211.56493138	NaN	NaN	NaN
58211.56494334	NaN	NaN	NaN
58211.56495529	NaN	NaN	NaN
58211.56496724	NaN	NaN	NaN
58211.56497920	NaN	NaN	NaN
58211.56499127	NaN	NaN	NaN
58211.56500323	NaN	NaN	NaN
58211.56501520	NaN	NaN	NaN
58211.56502714	NaN	NaN	NaN
58211.56503925	NaN	NaN	NaN
58211.56505120	NaN	NaN	NaN
58211.56506315	NaN	NaN	NaN
58211.56507509	NaN	NaN	NaN
58211.56508705	NaN	NaN	NaN
58211.56509899	NaN	NaN	NaN
58211.56511095	NaN	NaN	NaN
58211.56512290	NaN	NaN	NaN
58211.56513485	NaN	NaN	NaN
58211.56514708	NaN	NaN	NaN
58211.56515903	NaN	NaN	NaN
58211.56517099	NaN	NaN	NaN
58211.56518294	NaN	NaN	NaN
58211.56519491	NaN	NaN	NaN
58211.56520684	NaN	NaN	NaN
58211.56521879	NaN	NaN	NaN
58211.56523074	NaN	NaN	NaN
58211.56524276	NaN	NaN	NaN
58211.56525550	NaN	NaN	NaN
58211.56526746	NaN	NaN	NaN
58211.56527940	NaN	NaN	NaN
58211.56529207	NaN	NaN	NaN
58211.56530403	NaN	NaN	NaN
58211.56531599	NaN	NaN	NaN
58211.56532795	NaN	NaN	NaN
58211.56533991	NaN	NaN	NaN
58211.56535187	NaN	NaN	NaN
58211.56536381	NaN	NaN	NaN
58211.56537578	NaN	NaN	NaN
58211.56538773	NaN	NaN	NaN
58211.56539967	NaN	NaN	NaN
58211.56541164	NaN	NaN	NaN
58211.56542368	NaN	NaN	NaN
58211.56543564	NaN	NaN	NaN
58211.56544835	NaN	NaN	NaN
58211.56546029	NaN	NaN	NaN
58211.56547224	NaN	NaN	NaN
58211.56548445	NaN	NaN	NaN
58211.56549640	NaN	NaN	NaN
58211.56550843	NaN	NaN	NaN
58211.56552036	NaN	NaN	NaN
58211.56553231	NaN	NaN	NaN
58211.56554428	NaN	NaN	NaN
58211.56555624	NaN	NaN	NaN
58211.56556823	NaN	NaN	NaN
58211.56558017	NaN	NaN	NaN
58211.56559213	NaN	NaN	NaN
58211.56560407	NaN	NaN	NaN
58211.56561602	NaN	NaN	NaN
58211.56562798	NaN	NaN	NaN
58211.56563993	NaN	NaN	NaN
58211.56565188	NaN	NaN	NaN
58211.56566382	NaN	NaN	NaN
58211.56567578	NaN	NaN	NaN
58211.56568774	NaN	NaN	NaN
58211.56569969	NaN	NaN	NaN
58211.56571164	NaN	NaN	NaN
58211.56572360	NaN	NaN	NaN
58211.56573556	NaN	NaN	NaN
58211.56574750	NaN	NaN	NaN
58211.56575956	NaN	NaN	NaN
58211.56577152	NaN	NaN	NaN
58211.56578348	NaN	NaN	NaN
58211.56579544	NaN	NaN	NaN
58211.56580738	NaN	NaN	NaN
58211.56581992	NaN	NaN	NaN
58211.56583187	NaN	NaN	NaN
58211.56584382	NaN	NaN	NaN
58211.56585577	NaN	NaN	NaN
58211.56586773	NaN	NaN	NaN
58211.56587967	NaN	NaN	NaN
58211.56589162	NaN	NaN	NaN
58211.56590358	NaN	NaN	NaN
58211.56591560	NaN	NaN	NaN
58211.56592836	NaN	NaN	NaN
58211.56594031	NaN	NaN	NaN
58211.56595240	NaN	NaN	NaN
58211.56596435	NaN	NaN	NaN
58211.56597632	NaN	NaN	NaN
58211.56598826	NaN	NaN	NaN
58211.56600022	NaN	NaN	NaN
58211.56601217	NaN	NaN	NaN
58211.56602413	NaN	NaN	NaN
58211.56603606	NaN	NaN	NaN
58211.56604802	NaN	NaN	NaN
58211.56605996	NaN	NaN	NaN
58211.56607192	NaN	NaN	NaN
58211.56608389	NaN	NaN	NaN
58211.56609584	NaN	NaN	NaN
58211.56610778	NaN	NaN	NaN
58211.56611976	NaN	NaN	NaN
58211.56613170	NaN	NaN	NaN
58211.56614369	NaN	NaN	NaN
58211.56615563	NaN	NaN	NaN
58211.56616758	NaN	NaN	NaN
58211.56617965	NaN	NaN	NaN
58211.56619188	NaN	NaN	NaN
58211.56620384	NaN	NaN	NaN
58211.56621579	NaN	NaN	NaN
58211.56622780	NaN	NaN	NaN
58211.56623977	NaN	NaN	NaN
58211.56625172	NaN	NaN	NaN
58211.56626367	NaN	NaN	NaN
58211.56627563	NaN	NaN	NaN
58211.56628760	NaN	NaN	NaN
58211.56629955	NaN	NaN	NaN
58211.56631152	NaN	NaN	NaN
58211.56632348	NaN	NaN	NaN
58211.56633542	NaN	NaN	NaN
58211.56634737	NaN	NaN	NaN
58211.56635933	NaN	NaN	NaN
58211.56637127	NaN	NaN	NaN
58211.56638323	NaN	NaN	NaN
58211.56639517	NaN	NaN	NaN
58211.56640722	NaN	NaN	NaN
58211.56641919	NaN	NaN	NaN
58211.56643115	NaN	NaN	NaN
58211.56644309	NaN	NaN	NaN
58211.56645506	NaN	NaN	NaN
58211.56646701	NaN	NaN	NaN
58211.56647898	NaN	NaN	NaN
