03/05/2018 analyzed on 07/10/18 frac.diff. = (measured-ideal)/ideal * 1e15
MJD	Al vs Yb frac.diff. from(2.1628871275166585754)	Sr vs Yb frac.diff. from(1.2075070393433381221)	Al/Sr vs Yb frac.diff. from(2.6117014317814574243)	
58182.39994641	NaN	NaN	NaN
58182.39995834	NaN	NaN	NaN
58182.39997029	NaN	NaN	NaN
58182.39998221	NaN	NaN	NaN
58182.39999415	NaN	NaN	NaN
58182.40000608	NaN	NaN	NaN
58182.40001803	NaN	NaN	NaN
58182.40002996	NaN	NaN	NaN
58182.40004194	NaN	NaN	NaN
58182.40005390	NaN	NaN	NaN
58182.40006585	NaN	NaN	NaN
58182.40007779	NaN	NaN	NaN
58182.40008979	NaN	NaN	NaN
58182.40010172	NaN	NaN	NaN
58182.40011365	NaN	NaN	NaN
58182.40012559	NaN	NaN	NaN
58182.40013753	NaN	NaN	NaN
58182.40014946	NaN	NaN	NaN
58182.40016140	NaN	NaN	NaN
58182.40017333	NaN	NaN	NaN
58182.40018526	NaN	NaN	NaN
58182.40019722	NaN	NaN	NaN
58182.40020915	NaN	NaN	NaN
58182.40022108	NaN	NaN	NaN
58182.40023308	NaN	NaN	NaN
58182.40024503	NaN	NaN	NaN
58182.40025696	NaN	NaN	NaN
58182.40026891	NaN	NaN	NaN
58182.40028084	NaN	NaN	NaN
58182.40029280	NaN	NaN	NaN
58182.40030473	NaN	NaN	NaN
58182.40031666	NaN	NaN	NaN
58182.40032862	NaN	NaN	NaN
58182.40034055	NaN	NaN	NaN
58182.40035251	NaN	NaN	NaN
58182.40036444	NaN	NaN	NaN
58182.40037639	NaN	NaN	NaN
58182.40038832	NaN	NaN	NaN
58182.40040027	NaN	NaN	NaN
58182.40041222	NaN	NaN	NaN
58182.40042416	NaN	NaN	NaN
58182.40043610	NaN	NaN	NaN
58182.40044803	NaN	NaN	NaN
58182.40045999	NaN	NaN	NaN
58182.40047192	NaN	NaN	NaN
58182.40048385	NaN	NaN	NaN
58182.40049578	NaN	NaN	NaN
58182.40050772	NaN	NaN	NaN
58182.40051965	NaN	NaN	NaN
58182.40053158	NaN	NaN	NaN
58182.40054354	NaN	NaN	NaN
58182.40055547	NaN	NaN	NaN
58182.40056740	NaN	NaN	NaN
58182.40057934	NaN	NaN	NaN
58182.40059128	NaN	NaN	NaN
58182.40060321	NaN	NaN	NaN
58182.40061514	NaN	NaN	NaN
58182.40062707	NaN	NaN	NaN
58182.40063901	NaN	NaN	NaN
58182.40065095	NaN	NaN	NaN
58182.40066288	NaN	NaN	NaN
58182.40067482	NaN	NaN	NaN
58182.40068678	NaN	NaN	NaN
58182.40069871	NaN	NaN	NaN
58182.40071066	NaN	NaN	NaN
58182.40072260	NaN	NaN	NaN
58182.40073453	NaN	NaN	NaN
58182.40074647	NaN	NaN	NaN
58182.40075840	NaN	NaN	NaN
58182.40077034	NaN	NaN	NaN
58182.40078228	NaN	NaN	NaN
58182.40079421	NaN	NaN	NaN
58182.40080617	NaN	NaN	NaN
58182.40081810	NaN	NaN	NaN
58182.40083003	NaN	NaN	NaN
58182.40084198	NaN	NaN	NaN
58182.40085391	NaN	NaN	NaN
58182.40086586	NaN	NaN	NaN
58182.40087781	NaN	NaN	NaN
58182.40088975	NaN	NaN	NaN
58182.40090172	NaN	NaN	NaN
58182.40091368	NaN	NaN	NaN
58182.40092561	NaN	NaN	NaN
58182.40093754	NaN	NaN	NaN
58182.40094949	NaN	NaN	NaN
58182.40096143	NaN	NaN	NaN
58182.40097336	NaN	NaN	NaN
58182.40098533	NaN	NaN	NaN
58182.40099728	NaN	NaN	NaN
58182.40100920	NaN	NaN	NaN
58182.40102115	NaN	NaN	NaN
58182.40103309	NaN	NaN	NaN
58182.40104503	NaN	NaN	NaN
58182.40105696	NaN	NaN	NaN
58182.40106892	NaN	NaN	NaN
58182.40108085	NaN	NaN	NaN
58182.40109280	NaN	NaN	NaN
58182.40110477	NaN	NaN	NaN
58182.40111672	NaN	NaN	NaN
58182.40112867	NaN	NaN	NaN
58182.40114061	NaN	NaN	NaN
58182.40115254	NaN	NaN	NaN
58182.40116448	NaN	NaN	NaN
58182.40117642	NaN	NaN	NaN
58182.40118841	NaN	NaN	NaN
58182.40120034	NaN	NaN	NaN
58182.40121229	NaN	NaN	NaN
58182.40122423	NaN	NaN	NaN
58182.40123618	NaN	NaN	NaN
58182.40124811	NaN	NaN	NaN
58182.40126005	NaN	NaN	NaN
58182.40127201	NaN	NaN	NaN
58182.40128394	NaN	NaN	NaN
58182.40129588	NaN	NaN	NaN
58182.40130781	NaN	NaN	NaN
58182.40131975	NaN	NaN	NaN
58182.40133167	NaN	NaN	NaN
58182.40134361	NaN	NaN	NaN
58182.40135554	NaN	NaN	NaN
58182.40136748	NaN	NaN	NaN
58182.40137942	NaN	NaN	NaN
58182.40139136	NaN	NaN	NaN
58182.40140330	NaN	NaN	NaN
58182.40141526	NaN	NaN	NaN
58182.40142720	NaN	NaN	NaN
58182.40143922	NaN	NaN	NaN
58182.40145117	NaN	NaN	NaN
58182.40146310	NaN	NaN	NaN
58182.40147505	NaN	NaN	NaN
58182.40148700	NaN	NaN	NaN
58182.40149895	NaN	NaN	NaN
58182.40151096	NaN	NaN	NaN
58182.40152290	NaN	NaN	NaN
58182.40153485	NaN	NaN	NaN
58182.40154679	NaN	NaN	NaN
58182.40155872	NaN	NaN	NaN
58182.40157067	NaN	NaN	NaN
58182.40158262	NaN	NaN	NaN
58182.40159456	NaN	NaN	NaN
58182.40160651	NaN	NaN	NaN
58182.40161845	NaN	NaN	NaN
58182.40163038	NaN	NaN	NaN
58182.40164240	NaN	NaN	NaN
58182.40165435	NaN	NaN	NaN
58182.40166630	NaN	NaN	NaN
58182.40167825	NaN	NaN	NaN
58182.40169018	NaN	NaN	NaN
58182.40170214	NaN	NaN	NaN
58182.40171408	NaN	NaN	NaN
58182.40172604	NaN	NaN	NaN
58182.40173797	NaN	NaN	NaN
58182.40174990	NaN	NaN	NaN
58182.40176184	NaN	NaN	NaN
58182.40177377	NaN	NaN	NaN
58182.40178573	NaN	NaN	NaN
58182.40179767	NaN	NaN	NaN
58182.40180961	NaN	NaN	NaN
58182.40182155	NaN	NaN	NaN
58182.40183349	NaN	NaN	NaN
58182.40184556	NaN	NaN	NaN
58182.40185750	NaN	NaN	NaN
58182.40186944	NaN	NaN	NaN
58182.40188137	NaN	NaN	NaN
58182.40189332	NaN	NaN	NaN
58182.40190525	NaN	NaN	NaN
58182.40191724	NaN	NaN	NaN
58182.40192919	NaN	NaN	NaN
58182.40194114	NaN	NaN	NaN
58182.40195309	NaN	NaN	NaN
58182.40196503	NaN	NaN	NaN
58182.40197708	NaN	NaN	NaN
58182.40198902	NaN	NaN	NaN
58182.40200096	NaN	NaN	NaN
58182.40201289	NaN	NaN	NaN
58182.40202483	NaN	NaN	NaN
58182.40203678	NaN	NaN	NaN
58182.40204871	NaN	NaN	NaN
58182.40206064	NaN	NaN	NaN
58182.40207259	NaN	NaN	NaN
58182.40208455	NaN	NaN	NaN
58182.40209648	NaN	NaN	NaN
58182.40210841	NaN	NaN	NaN
58182.40212034	NaN	NaN	NaN
58182.40213229	NaN	NaN	NaN
58182.40214422	NaN	NaN	NaN
58182.40215615	NaN	NaN	NaN
58182.40216810	NaN	NaN	NaN
58182.40218003	NaN	NaN	NaN
58182.40219196	NaN	NaN	NaN
58182.40220390	NaN	NaN	NaN
58182.40221583	NaN	NaN	NaN
58182.40222777	NaN	NaN	NaN
58182.40223971	NaN	NaN	NaN
58182.40225164	NaN	NaN	NaN
58182.40226357	NaN	NaN	NaN
58182.40227552	NaN	NaN	NaN
58182.40228747	NaN	NaN	NaN
58182.40229942	NaN	NaN	NaN
58182.40231136	NaN	NaN	NaN
58182.40232331	NaN	NaN	NaN
58182.40233525	NaN	NaN	NaN
58182.40234718	NaN	NaN	NaN
58182.40235912	NaN	NaN	NaN
58182.40237106	NaN	NaN	NaN
58182.40238311	NaN	NaN	NaN
58182.40239507	NaN	NaN	NaN
58182.40240700	NaN	NaN	NaN
58182.40241893	NaN	NaN	NaN
58182.40243088	NaN	NaN	NaN
58182.40244283	NaN	NaN	NaN
58182.40245479	NaN	NaN	NaN
58182.40246672	NaN	NaN	NaN
58182.40247865	NaN	NaN	NaN
58182.40249060	NaN	NaN	NaN
58182.40250253	NaN	NaN	NaN
58182.40251446	NaN	NaN	NaN
58182.40252640	NaN	NaN	NaN
58182.40253834	NaN	NaN	NaN
58182.40255027	NaN	NaN	NaN
58182.40256221	NaN	NaN	NaN
58182.40257415	NaN	NaN	NaN
58182.40258610	NaN	NaN	NaN
58182.40259803	NaN	NaN	NaN
58182.40260997	NaN	NaN	NaN
58182.40262191	NaN	NaN	NaN
58182.40263384	NaN	NaN	NaN
58182.40264578	NaN	NaN	NaN
58182.40265773	NaN	NaN	NaN
58182.40266968	NaN	NaN	NaN
58182.40268161	NaN	NaN	NaN
58182.40269354	NaN	NaN	NaN
58182.40270549	NaN	NaN	NaN
58182.40271744	NaN	NaN	NaN
58182.40272936	NaN	NaN	NaN
58182.40274132	NaN	NaN	NaN
58182.40275325	NaN	NaN	NaN
58182.40276517	NaN	NaN	NaN
58182.40277711	NaN	NaN	NaN
58182.40278906	NaN	NaN	NaN
58182.40280099	NaN	NaN	NaN
58182.40281293	NaN	NaN	NaN
58182.40282488	NaN	NaN	NaN
58182.40283681	NaN	NaN	NaN
58182.40284876	NaN	NaN	NaN
58182.40286069	NaN	NaN	NaN
58182.40287264	NaN	NaN	NaN
58182.40288457	NaN	NaN	NaN
58182.40289650	NaN	NaN	NaN
58182.40290845	NaN	NaN	NaN
58182.40292044	NaN	NaN	NaN
58182.40293238	NaN	NaN	NaN
58182.40294434	NaN	NaN	NaN
58182.40295628	NaN	NaN	NaN
58182.40296823	NaN	NaN	NaN
58182.40298017	NaN	NaN	NaN
58182.40299210	NaN	NaN	NaN
58182.40300404	NaN	NaN	NaN
58182.40301598	NaN	NaN	NaN
58182.40302795	NaN	NaN	NaN
58182.40303987	NaN	NaN	NaN
58182.40305180	NaN	NaN	NaN
58182.40306375	NaN	NaN	NaN
58182.40307573	NaN	NaN	NaN
58182.40308765	NaN	NaN	NaN
58182.40309960	NaN	NaN	NaN
58182.40311155	NaN	NaN	NaN
58182.40312350	NaN	NaN	NaN
58182.40313544	NaN	NaN	NaN
58182.40314737	NaN	NaN	NaN
58182.40315931	NaN	NaN	NaN
58182.40317125	NaN	NaN	NaN
58182.40318318	NaN	NaN	NaN
58182.40319517	NaN	NaN	NaN
58182.40320713	NaN	NaN	NaN
58182.40321907	NaN	NaN	NaN
58182.40323100	NaN	NaN	NaN
58182.40324295	NaN	NaN	NaN
58182.40325488	NaN	NaN	NaN
58182.40326683	NaN	NaN	NaN
58182.40327876	NaN	NaN	NaN
58182.40329071	NaN	NaN	NaN
58182.40330265	NaN	NaN	NaN
58182.40331458	NaN	NaN	NaN
58182.40332652	NaN	NaN	NaN
58182.40333847	NaN	NaN	NaN
58182.40335041	NaN	NaN	NaN
58182.40336235	NaN	NaN	NaN
58182.40337429	NaN	NaN	NaN
58182.40338624	NaN	NaN	NaN
58182.40339819	NaN	NaN	NaN
58182.40341012	NaN	NaN	NaN
58182.40342206	NaN	NaN	NaN
58182.40343399	NaN	NaN	NaN
58182.40344592	NaN	NaN	NaN
58182.40345786	NaN	NaN	NaN
58182.40346979	NaN	NaN	NaN
58182.40348172	NaN	NaN	NaN
58182.40349365	NaN	NaN	NaN
58182.40350560	NaN	NaN	NaN
58182.40351753	NaN	NaN	NaN
58182.40352951	NaN	NaN	NaN
58182.40354144	NaN	NaN	NaN
58182.40355339	NaN	NaN	NaN
58182.40356534	NaN	NaN	NaN
58182.40357728	NaN	NaN	NaN
58182.40358922	NaN	NaN	NaN
58182.40360116	NaN	NaN	NaN
58182.40361309	NaN	NaN	NaN
58182.40362503	NaN	NaN	NaN
58182.40363698	NaN	NaN	NaN
58182.40364892	NaN	NaN	NaN
58182.40366085	NaN	NaN	NaN
58182.40367280	NaN	NaN	NaN
58182.40368474	NaN	NaN	NaN
58182.40369668	NaN	NaN	NaN
58182.40370862	NaN	NaN	NaN
58182.40372055	NaN	NaN	NaN
58182.40373252	NaN	NaN	NaN
58182.40374447	NaN	NaN	NaN
58182.40375640	NaN	NaN	NaN
58182.40376833	NaN	NaN	NaN
58182.40378027	NaN	NaN	NaN
58182.40379220	NaN	NaN	NaN
58182.40380414	NaN	NaN	NaN
58182.40381608	NaN	NaN	NaN
58182.40382801	NaN	NaN	NaN
58182.40383994	NaN	NaN	NaN
58182.40385189	NaN	NaN	NaN
58182.40386383	NaN	NaN	NaN
58182.40387576	NaN	NaN	NaN
58182.40388771	NaN	NaN	NaN
58182.40389965	NaN	NaN	NaN
58182.40391159	NaN	NaN	NaN
58182.40392351	NaN	NaN	NaN
58182.40393544	NaN	NaN	NaN
58182.40394738	NaN	NaN	NaN
58182.40395933	NaN	NaN	NaN
58182.40397127	NaN	NaN	NaN
58182.40398323	NaN	NaN	NaN
58182.40399516	NaN	NaN	NaN
58182.40400712	NaN	NaN	NaN
58182.40401907	NaN	NaN	NaN
58182.40403102	NaN	NaN	NaN
58182.40404295	NaN	NaN	NaN
58182.40405489	NaN	NaN	NaN
58182.40406689	NaN	NaN	NaN
58182.40407882	NaN	NaN	NaN
58182.40409075	NaN	NaN	NaN
58182.40410269	NaN	NaN	NaN
58182.40411463	NaN	NaN	NaN
58182.40412656	NaN	NaN	NaN
58182.40413850	NaN	NaN	NaN
58182.40415044	NaN	NaN	NaN
58182.40416242	NaN	NaN	NaN
58182.40417437	NaN	NaN	NaN
58182.40418630	NaN	NaN	NaN
58182.40419825	NaN	NaN	NaN
58182.40421019	NaN	NaN	NaN
58182.40422222	NaN	NaN	NaN
58182.40423418	NaN	NaN	NaN
58182.40424613	NaN	NaN	NaN
58182.40425805	NaN	NaN	NaN
58182.40427000	NaN	NaN	NaN
58182.40428194	NaN	NaN	NaN
58182.40429386	NaN	NaN	NaN
58182.40430580	NaN	NaN	NaN
58182.40431775	NaN	NaN	NaN
58182.40432968	NaN	NaN	NaN
58182.40434161	NaN	NaN	NaN
58182.40435356	NaN	NaN	NaN
58182.40436549	NaN	NaN	NaN
58182.40437743	NaN	NaN	NaN
58182.40438937	NaN	NaN	NaN
58182.40440131	NaN	NaN	NaN
58182.40441324	NaN	NaN	NaN
58182.40442518	NaN	NaN	NaN
58182.40443712	NaN	NaN	NaN
58182.40444905	NaN	NaN	NaN
58182.40446099	NaN	NaN	NaN
58182.40447299	NaN	NaN	NaN
58182.40448492	NaN	NaN	NaN
58182.40449687	NaN	NaN	NaN
58182.40450880	NaN	NaN	NaN
58182.40452073	NaN	NaN	NaN
58182.40453267	NaN	NaN	NaN
58182.40454462	NaN	NaN	NaN
58182.40455656	NaN	NaN	NaN
58182.40456849	NaN	NaN	NaN
58182.40458042	NaN	NaN	NaN
58182.40459237	NaN	NaN	NaN
58182.40460430	NaN	NaN	NaN
58182.40461623	NaN	NaN	NaN
58182.40462820	NaN	NaN	NaN
58182.40464013	NaN	NaN	NaN
58182.40465208	NaN	NaN	NaN
58182.40466402	NaN	NaN	NaN
58182.40467597	NaN	NaN	NaN
58182.40468790	NaN	NaN	NaN
58182.40469984	NaN	NaN	NaN
58182.40471178	NaN	NaN	NaN
58182.40472373	NaN	NaN	NaN
58182.40473568	NaN	NaN	NaN
58182.40474761	NaN	NaN	NaN
58182.40475957	NaN	NaN	NaN
58182.40477150	NaN	NaN	NaN
58182.40478343	NaN	NaN	NaN
58182.40479538	NaN	NaN	NaN
58182.40480730	NaN	NaN	NaN
58182.40481923	NaN	NaN	NaN
58182.40483116	NaN	NaN	NaN
58182.40484310	NaN	NaN	NaN
58182.40485503	NaN	NaN	NaN
58182.40486696	NaN	NaN	NaN
58182.40487892	NaN	NaN	NaN
58182.40489085	NaN	NaN	NaN
58182.40490277	NaN	NaN	NaN
58182.40491471	NaN	NaN	NaN
58182.40492665	NaN	NaN	NaN
58182.40493857	NaN	NaN	NaN
58182.40495053	NaN	NaN	NaN
58182.40496246	NaN	NaN	NaN
58182.40497441	NaN	NaN	NaN
58182.40498634	NaN	NaN	NaN
58182.40499827	NaN	NaN	NaN
58182.40501020	NaN	NaN	NaN
58182.40502216	NaN	NaN	NaN
58182.40503413	NaN	NaN	NaN
58182.40504606	NaN	NaN	NaN
58182.40505799	NaN	NaN	NaN
58182.40506994	NaN	NaN	NaN
58182.40508188	NaN	NaN	NaN
58182.40509383	NaN	NaN	NaN
58182.40510576	NaN	NaN	NaN
58182.40511771	NaN	NaN	NaN
58182.40512966	NaN	NaN	NaN
58182.40514159	NaN	NaN	NaN
58182.40515354	NaN	NaN	NaN
58182.40516548	NaN	NaN	NaN
58182.40517743	NaN	NaN	NaN
58182.40518936	NaN	NaN	NaN
58182.40520131	NaN	NaN	NaN
58182.40521333	NaN	NaN	NaN
58182.40522529	NaN	NaN	NaN
58182.40523722	NaN	NaN	NaN
58182.40524915	NaN	NaN	NaN
58182.40526110	NaN	NaN	NaN
58182.40527303	NaN	NaN	NaN
58182.40528499	NaN	NaN	NaN
58182.40529692	NaN	NaN	NaN
58182.40530885	NaN	NaN	NaN
58182.40532080	NaN	NaN	NaN
58182.40533273	NaN	NaN	NaN
58182.40534469	NaN	NaN	NaN
58182.40535663	NaN	NaN	NaN
58182.40536857	NaN	NaN	NaN
58182.40538053	NaN	NaN	NaN
58182.40539246	NaN	NaN	NaN
58182.40540441	NaN	NaN	NaN
58182.40541636	NaN	NaN	NaN
58182.40542831	NaN	NaN	NaN
58182.40544027	NaN	NaN	NaN
58182.40545220	NaN	NaN	NaN
58182.40546413	NaN	NaN	NaN
58182.40547608	NaN	NaN	NaN
58182.40548801	NaN	NaN	NaN
58182.40549993	NaN	NaN	NaN
58182.40551186	NaN	NaN	NaN
58182.40552381	NaN	NaN	NaN
58182.40553575	NaN	NaN	NaN
58182.40554771	NaN	NaN	NaN
58182.40555964	NaN	NaN	NaN
58182.40557159	NaN	NaN	NaN
58182.40558354	NaN	NaN	NaN
58182.40559550	NaN	NaN	NaN
58182.40560743	NaN	NaN	NaN
58182.40561944	NaN	NaN	NaN
58182.40563139	NaN	NaN	NaN
58182.40564332	NaN	NaN	NaN
58182.40565526	NaN	NaN	NaN
58182.40566720	NaN	NaN	NaN
58182.40567916	NaN	NaN	NaN
58182.40569109	NaN	NaN	NaN
58182.40570302	NaN	NaN	NaN
58182.40571495	NaN	NaN	NaN
58182.40572696	NaN	NaN	NaN
58182.40573890	NaN	NaN	NaN
58182.40575086	NaN	NaN	NaN
58182.40576279	NaN	NaN	NaN
58182.40577472	NaN	NaN	NaN
58182.40578668	NaN	NaN	NaN
58182.40579865	NaN	NaN	NaN
58182.40581059	NaN	NaN	NaN
58182.40582265	NaN	NaN	NaN
58182.40583460	NaN	NaN	NaN
58182.40584654	NaN	NaN	NaN
58182.40585847	NaN	NaN	NaN
58182.40587042	NaN	NaN	NaN
58182.40588235	NaN	NaN	NaN
58182.40589428	NaN	NaN	NaN
58182.40590622	NaN	NaN	NaN
58182.40591815	NaN	NaN	NaN
58182.40593009	NaN	NaN	NaN
58182.40594203	NaN	NaN	NaN
58182.40595398	NaN	NaN	NaN
58182.40596592	NaN	NaN	NaN
58182.40597786	NaN	NaN	NaN
58182.40598979	NaN	NaN	NaN
58182.40600173	NaN	NaN	NaN
58182.40601366	NaN	NaN	NaN
58182.40602562	NaN	NaN	NaN
58182.40603755	NaN	NaN	NaN
58182.40604948	NaN	NaN	NaN
58182.40606142	NaN	NaN	NaN
58182.40607336	NaN	NaN	NaN
58182.40608529	NaN	NaN	NaN
58182.40609723	NaN	NaN	NaN
58182.40610927	NaN	NaN	NaN
58182.40612121	NaN	NaN	NaN
58182.40613314	NaN	NaN	NaN
58182.40614510	NaN	NaN	NaN
58182.40615708	NaN	NaN	NaN
58182.40616901	NaN	NaN	NaN
58182.40618094	NaN	NaN	NaN
58182.40619289	NaN	NaN	NaN
58182.40620482	NaN	NaN	NaN
58182.40621675	NaN	NaN	NaN
58182.40622872	NaN	NaN	NaN
58182.40624066	NaN	NaN	NaN
58182.40625262	NaN	NaN	NaN
58182.40626456	NaN	NaN	NaN
58182.40627651	NaN	NaN	NaN
58182.40628847	NaN	NaN	NaN
58182.40630040	NaN	NaN	NaN
58182.40631234	NaN	NaN	NaN
58182.40632428	NaN	NaN	NaN
58182.40633621	NaN	NaN	NaN
58182.40634814	NaN	NaN	NaN
58182.40636011	NaN	NaN	NaN
58182.40637203	NaN	NaN	NaN
58182.40638398	NaN	NaN	NaN
58182.40639593	NaN	NaN	NaN
58182.40640786	NaN	NaN	NaN
58182.40641980	NaN	NaN	NaN
58182.40643174	NaN	NaN	NaN
58182.40644370	NaN	NaN	NaN
58182.40645563	NaN	NaN	NaN
58182.40646759	NaN	NaN	NaN
58182.40647954	NaN	NaN	NaN
58182.40649148	NaN	NaN	NaN
58182.40650341	NaN	NaN	NaN
58182.40651540	NaN	NaN	NaN
58182.40652736	NaN	NaN	NaN
58182.40653929	NaN	NaN	NaN
58182.40655125	NaN	NaN	NaN
58182.40656318	NaN	NaN	NaN
58182.40657512	NaN	NaN	NaN
58182.40658706	NaN	NaN	NaN
58182.40659899	NaN	NaN	NaN
58182.40661092	NaN	NaN	NaN
58182.40662287	NaN	NaN	NaN
58182.40663480	NaN	NaN	NaN
58182.40664673	NaN	NaN	NaN
58182.40665867	NaN	NaN	NaN
58182.40667060	NaN	NaN	NaN
58182.40668254	NaN	NaN	NaN
58182.40669448	NaN	NaN	NaN
58182.40670641	NaN	NaN	NaN
58182.40671835	NaN	NaN	NaN
58182.40673031	NaN	NaN	NaN
58182.40674224	NaN	NaN	NaN
58182.40675417	NaN	NaN	NaN
58182.40676630	NaN	NaN	NaN
58182.40677824	NaN	NaN	NaN
58182.40679017	NaN	NaN	NaN
58182.40680211	NaN	NaN	NaN
58182.40681405	NaN	NaN	NaN
58182.40682599	NaN	NaN	NaN
58182.40683795	NaN	NaN	NaN
58182.40684990	NaN	NaN	NaN
58182.40686184	NaN	NaN	NaN
58182.40687378	NaN	NaN	NaN
58182.40688571	NaN	NaN	NaN
58182.40689769	NaN	NaN	NaN
58182.40690965	NaN	NaN	NaN
58182.40692159	NaN	NaN	NaN
58182.40693354	NaN	NaN	NaN
58182.40694547	NaN	NaN	NaN
58182.40695741	NaN	NaN	NaN
58182.40696936	NaN	NaN	NaN
58182.40698131	NaN	NaN	NaN
58182.40699326	NaN	NaN	NaN
58182.40700524	NaN	NaN	NaN
58182.40701721	NaN	NaN	NaN
58182.40702915	NaN	NaN	NaN
58182.40704112	NaN	NaN	NaN
58182.40705320	NaN	NaN	NaN
58182.40706517	NaN	NaN	NaN
58182.40707712	NaN	NaN	NaN
58182.40708906	NaN	NaN	NaN
58182.40710101	NaN	NaN	NaN
58182.40711295	NaN	NaN	NaN
58182.40712488	NaN	NaN	NaN
58182.40713682	NaN	NaN	NaN
58182.40714876	NaN	NaN	NaN
58182.40716071	NaN	NaN	NaN
58182.40717264	NaN	NaN	NaN
58182.40718458	NaN	NaN	NaN
58182.40719652	NaN	NaN	NaN
58182.40720848	NaN	NaN	NaN
58182.40722042	NaN	NaN	NaN
58182.40723237	NaN	NaN	NaN
58182.40724431	NaN	NaN	NaN
58182.40725639	NaN	NaN	NaN
58182.40726833	NaN	NaN	NaN
58182.40728027	NaN	NaN	NaN
58182.40729220	NaN	NaN	NaN
58182.40730416	NaN	NaN	NaN
58182.40731611	NaN	NaN	NaN
58182.40732804	NaN	NaN	NaN
58182.40733998	NaN	NaN	NaN
58182.40735191	NaN	NaN	NaN
58182.40736385	NaN	NaN	NaN
58182.40737579	NaN	NaN	NaN
58182.40738774	NaN	NaN	NaN
58182.40739968	NaN	NaN	NaN
58182.40741162	NaN	NaN	NaN
58182.40742357	NaN	NaN	NaN
58182.40743550	NaN	NaN	NaN
58182.40744743	NaN	NaN	NaN
58182.40745949	NaN	NaN	NaN
58182.40747145	NaN	NaN	NaN
58182.40748338	NaN	NaN	NaN
58182.40749531	NaN	NaN	NaN
58182.40750729	NaN	NaN	NaN
58182.40751924	NaN	NaN	NaN
58182.40753121	NaN	NaN	NaN
58182.40754316	NaN	NaN	NaN
58182.40755509	NaN	NaN	NaN
58182.40756705	NaN	NaN	NaN
58182.40757898	NaN	NaN	NaN
58182.40759093	NaN	NaN	NaN
58182.40760285	NaN	NaN	NaN
58182.40761481	NaN	NaN	NaN
58182.40762675	NaN	NaN	NaN
58182.40763869	NaN	NaN	NaN
58182.40765064	NaN	NaN	NaN
58182.40766256	NaN	NaN	NaN
58182.40767449	NaN	NaN	NaN
58182.40768643	NaN	NaN	NaN
58182.40769836	NaN	NaN	NaN
58182.40771029	NaN	NaN	NaN
58182.40772223	NaN	NaN	NaN
58182.40773416	NaN	NaN	NaN
58182.40774610	NaN	NaN	NaN
58182.40775804	NaN	NaN	NaN
58182.40776997	NaN	NaN	NaN
58182.40778191	NaN	NaN	NaN
58182.40779385	NaN	NaN	NaN
58182.40780578	NaN	NaN	NaN
58182.40781771	NaN	NaN	NaN
58182.40782965	NaN	NaN	NaN
58182.40784160	NaN	NaN	NaN
58182.40785353	NaN	NaN	NaN
58182.40786549	NaN	NaN	NaN
58182.40787742	NaN	NaN	NaN
58182.40788936	NaN	NaN	NaN
58182.40790129	NaN	NaN	NaN
58182.40791322	NaN	NaN	NaN
58182.40792517	NaN	NaN	NaN
58182.40793710	NaN	NaN	NaN
58182.40794903	NaN	NaN	NaN
58182.40796097	NaN	NaN	NaN
58182.40797291	NaN	NaN	NaN
58182.40798484	NaN	NaN	NaN
58182.40799679	NaN	NaN	NaN
58182.40800872	NaN	NaN	NaN
58182.40802066	NaN	NaN	NaN
58182.40803261	NaN	NaN	NaN
58182.40804455	NaN	NaN	NaN
58182.40805651	NaN	NaN	NaN
58182.40806843	NaN	NaN	NaN
58182.40808039	NaN	NaN	NaN
58182.40809232	NaN	NaN	NaN
58182.40810425	NaN	NaN	NaN
58182.40811621	NaN	NaN	NaN
58182.40812814	NaN	NaN	NaN
58182.40814008	NaN	NaN	NaN
58182.40815202	NaN	NaN	NaN
58182.40816395	NaN	NaN	NaN
58182.40817591	NaN	NaN	NaN
58182.40818784	NaN	NaN	NaN
58182.40819977	NaN	NaN	NaN
58182.40821173	NaN	NaN	NaN
58182.40822366	NaN	NaN	NaN
58182.40823562	NaN	NaN	NaN
58182.40824756	NaN	NaN	NaN
58182.40825950	NaN	NaN	NaN
58182.40827143	NaN	NaN	NaN
58182.40828336	NaN	NaN	NaN
58182.40829530	NaN	NaN	NaN
58182.40830723	NaN	NaN	NaN
58182.40831919	NaN	NaN	NaN
58182.40833112	NaN	NaN	NaN
58182.40834306	NaN	NaN	NaN
58182.40835500	NaN	NaN	NaN
58182.40836693	NaN	NaN	NaN
58182.40837886	NaN	NaN	NaN
58182.40839081	NaN	NaN	NaN
58182.40840273	NaN	NaN	NaN
58182.40841468	NaN	NaN	NaN
58182.40842662	NaN	NaN	NaN
58182.40843855	NaN	NaN	NaN
58182.40845062	NaN	NaN	NaN
58182.40846258	NaN	NaN	NaN
58182.40847451	NaN	NaN	NaN
58182.40848646	NaN	NaN	NaN
58182.40849840	NaN	NaN	NaN
58182.40851034	NaN	NaN	NaN
58182.40852230	NaN	NaN	NaN
58182.40853423	NaN	NaN	NaN
58182.40854618	NaN	NaN	NaN
58182.40855811	NaN	NaN	NaN
58182.40857004	NaN	NaN	NaN
58182.40858199	NaN	NaN	NaN
58182.40859393	NaN	NaN	NaN
58182.40860587	NaN	NaN	NaN
58182.40861781	NaN	NaN	NaN
58182.40862974	NaN	NaN	NaN
58182.40864168	NaN	NaN	NaN
